Part,Site,Locatie,Datum,x_index,y_index,freq,average power
mow,sinus,Palingbeek,20220901,33,31,1.25-2.5,0.004162850456360058
mow,sinus,Palingbeek,20220901,33,32,1.25-2.5,0.0036121583040499743
mow,sinus,Palingbeek,20220901,33,33,1.25-2.5,0.007199496555995275
mow,sinus,Palingbeek,20220901,33,34,1.25-2.5,0.006130501871064549
mow,sinus,Palingbeek,20220901,33,35,1.25-2.5,0.01408073191876178
mow,sinus,Palingbeek,20220901,33,36,1.25-2.5,0.008512703505429355
mow,sinus,Palingbeek,20220901,33,37,1.25-2.5,0.008980486606940246
mow,sinus,Palingbeek,20220901,33,38,1.25-2.5,0.018197595600759512
mow,sinus,Palingbeek,20220901,33,39,1.25-2.5,0.022181837530958627
mow,sinus,Palingbeek,20220901,33,40,1.25-2.5,0.027642159273018645
mow,sinus,Palingbeek,20220901,33,41,1.25-2.5,0.03389381711021726
mow,sinus,Palingbeek,20220901,33,42,1.25-2.5,0.029014112577015982
mow,sinus,Palingbeek,20220901,33,43,1.25-2.5,0.025229786559418366
mow,sinus,Palingbeek,20220901,33,44,1.25-2.5,0.024594288105731242
mow,sinus,Palingbeek,20220901,33,45,1.25-2.5,0.031105196025821714
mow,sinus,Palingbeek,20220901,34,9,1.25-2.5,0.01011288759591696
mow,sinus,Palingbeek,20220901,34,10,1.25-2.5,0.02131419427467115
mow,sinus,Palingbeek,20220901,34,11,1.25-2.5,0.02325170941564031
mow,sinus,Palingbeek,20220901,34,12,1.25-2.5,0.027701629336341554
mow,sinus,Palingbeek,20220901,34,13,1.25-2.5,0.03415520977029156
mow,sinus,Palingbeek,20220901,34,14,1.25-2.5,0.02142252297390313
mow,sinus,Palingbeek,20220901,34,15,1.25-2.5,0.021912445749714102
mow,sinus,Palingbeek,20220901,34,16,1.25-2.5,0.014055570689114658
mow,sinus,Palingbeek,20220901,34,17,1.25-2.5,0.015704692099199984
mow,sinus,Palingbeek,20220901,34,18,1.25-2.5,0.01311799341704184
mow,sinus,Palingbeek,20220901,34,19,1.25-2.5,0.007820833663006763
mow,sinus,Palingbeek,20220901,34,20,1.25-2.5,0.007695015646638848
mow,sinus,Palingbeek,20220901,34,21,1.25-2.5,0.010881570635975658
mow,sinus,Palingbeek,20220901,34,22,1.25-2.5,0.014299878701741323
mow,sinus,Palingbeek,20220901,34,23,1.25-2.5,0.011415309478075076
mow,sinus,Palingbeek,20220901,34,24,1.25-2.5,0.00931676713736741
mow,sinus,Palingbeek,20220901,34,25,1.25-2.5,0.00927655343409185
mow,sinus,Palingbeek,20220901,34,26,1.25-2.5,0.00921065414424265
mow,sinus,Palingbeek,20220901,34,27,1.25-2.5,0.008078638062332616
mow,sinus,Palingbeek,20220901,34,28,1.25-2.5,0.009286903876524704
mow,sinus,Palingbeek,20220901,34,29,1.25-2.5,0.006375280004559142
mow,sinus,Palingbeek,20220901,34,30,1.25-2.5,0.00543517590124846
mow,sinus,Palingbeek,20220901,34,31,1.25-2.5,0.004408390227453414
mow,sinus,Palingbeek,20220901,34,32,1.25-2.5,0.005074620924907408
mow,sinus,Palingbeek,20220901,34,33,1.25-2.5,0.007018006953881892
mow,sinus,Palingbeek,20220901,34,34,1.25-2.5,0.005911152121070381
mow,sinus,Palingbeek,20220901,34,35,1.25-2.5,0.009143193590613235
mow,sinus,Palingbeek,20220901,34,36,1.25-2.5,0.007496161994400558
mow,sinus,Palingbeek,20220901,34,37,1.25-2.5,0.007637672443767805
mow,sinus,Palingbeek,20220901,34,38,1.25-2.5,0.013422447745894498
mow,sinus,Palingbeek,20220901,34,39,1.25-2.5,0.01695546026830073
mow,sinus,Palingbeek,20220901,34,40,1.25-2.5,0.022664365068182243
mow,sinus,Palingbeek,20220901,34,41,1.25-2.5,0.038084939387572674
mow,sinus,Palingbeek,20220901,34,42,1.25-2.5,0.032973192677353366
mow,sinus,Palingbeek,20220901,34,43,1.25-2.5,0.023151741461320357
mow,sinus,Palingbeek,20220901,34,44,1.25-2.5,0.024745165095740547
mow,sinus,Palingbeek,20220901,34,45,1.25-2.5,0.02377926772013133
mow,sinus,Palingbeek,20220901,35,10,1.25-2.5,0.0169456968552027
mow,sinus,Palingbeek,20220901,35,11,1.25-2.5,0.015033618998138498
mow,sinus,Palingbeek,20220901,35,12,1.25-2.5,0.015082639491919314
mow,sinus,Palingbeek,20220901,35,13,1.25-2.5,0.02182112976109787
mow,sinus,Palingbeek,20220901,35,14,1.25-2.5,0.03157467593124141
mow,sinus,Palingbeek,20220901,35,15,1.25-2.5,0.015411717208115372
mow,sinus,Palingbeek,20220901,35,16,1.25-2.5,0.01178957749079991
mow,sinus,Palingbeek,20220901,35,17,1.25-2.5,0.014354510924199242
mow,sinus,Palingbeek,20220901,35,18,1.25-2.5,0.015741549416299745
mow,sinus,Palingbeek,20220901,35,19,1.25-2.5,0.016484503457040497
mow,sinus,Palingbeek,20220901,35,20,1.25-2.5,0.0121147685395532
mow,sinus,Palingbeek,20220901,35,21,1.25-2.5,0.004605429967244466
mow,sinus,Palingbeek,20220901,35,22,1.25-2.5,0.012558056585716479
mow,sinus,Palingbeek,20220901,35,23,1.25-2.5,0.01553593947337224
mow,sinus,Palingbeek,20220901,35,24,1.25-2.5,0.010144360811560305
mow,sinus,Palingbeek,20220901,35,25,1.25-2.5,0.008030799769021414
mow,sinus,Palingbeek,20220901,35,26,1.25-2.5,0.009608072762166981
mow,sinus,Palingbeek,20220901,35,27,1.25-2.5,0.006097830722937772
mow,sinus,Palingbeek,20220901,35,28,1.25-2.5,0.005399141645098066
mow,sinus,Palingbeek,20220901,35,29,1.25-2.5,0.006572068082146989
mow,sinus,Palingbeek,20220901,35,30,1.25-2.5,0.011702359272883489
mow,sinus,Palingbeek,20220901,35,31,1.25-2.5,0.008104427655537923
mow,sinus,Palingbeek,20220901,35,32,1.25-2.5,0.00642607311407725
mow,sinus,Palingbeek,20220901,35,33,1.25-2.5,0.007091441315648717
mow,sinus,Palingbeek,20220901,35,34,1.25-2.5,0.011603598272328054
mow,sinus,Palingbeek,20220901,35,35,1.25-2.5,0.009172839743274075
mow,sinus,Palingbeek,20220901,35,36,1.25-2.5,0.009442767502266766
mow,sinus,Palingbeek,20220901,35,37,1.25-2.5,0.008579354408459786
mow,sinus,Palingbeek,20220901,35,38,1.25-2.5,0.010945205552316766
mow,sinus,Palingbeek,20220901,35,39,1.25-2.5,0.01601944836703214
mow,sinus,Palingbeek,20220901,35,40,1.25-2.5,0.025620368988641767
mow,sinus,Palingbeek,20220901,35,41,1.25-2.5,0.02430870391827919
mow,sinus,Palingbeek,20220901,35,42,1.25-2.5,0.05110367639359338
mow,sinus,Palingbeek,20220901,35,43,1.25-2.5,0.03412740260571033
mow,sinus,Palingbeek,20220901,35,44,1.25-2.5,0.03377322369244271
mow,sinus,Palingbeek,20220901,35,45,1.25-2.5,0.025162603938496196
mow,sinus,Palingbeek,20220901,36,11,1.25-2.5,0.03245016095799444
mow,sinus,Palingbeek,20220901,36,12,1.25-2.5,0.015211801951303904
mow,sinus,Palingbeek,20220901,36,13,1.25-2.5,0.018007184319840722
mow,sinus,Palingbeek,20220901,36,14,1.25-2.5,0.026058393858529472
mow,sinus,Palingbeek,20220901,36,15,1.25-2.5,0.01948096632679581
mow,sinus,Palingbeek,20220901,36,16,1.25-2.5,0.016216774792660087
mow,sinus,Palingbeek,20220901,36,17,1.25-2.5,0.015215727249225536
mow,sinus,Palingbeek,20220901,36,18,1.25-2.5,0.021250581230039086
mow,sinus,Palingbeek,20220901,36,19,1.25-2.5,0.012805085182189941
mow,sinus,Palingbeek,20220901,36,20,1.25-2.5,0.01359555474805943
mow,sinus,Palingbeek,20220901,36,21,1.25-2.5,0.012659772534470457
mow,sinus,Palingbeek,20220901,36,22,1.25-2.5,0.011492856629800685
mow,sinus,Palingbeek,20220901,36,23,1.25-2.5,0.013128107950126098
mow,sinus,Palingbeek,20220901,36,24,1.25-2.5,0.010825535020072422
mow,sinus,Palingbeek,20220901,36,25,1.25-2.5,0.010323697511966412
mow,sinus,Palingbeek,20220901,36,26,1.25-2.5,0.007469833200072354
mow,sinus,Palingbeek,20220901,36,27,1.25-2.5,0.008315289039989729
mow,sinus,Palingbeek,20220901,36,28,1.25-2.5,0.007773666970935457
mow,sinus,Palingbeek,20220901,36,29,1.25-2.5,0.005600054055660755
mow,sinus,Palingbeek,20220901,36,30,1.25-2.5,0.009927173744548452
mow,sinus,Palingbeek,20220901,36,31,1.25-2.5,0.007673676241805781
mow,sinus,Palingbeek,20220901,36,32,1.25-2.5,0.00814591622852779
mow,sinus,Palingbeek,20220901,36,33,1.25-2.5,0.0043099247353338135
mow,sinus,Palingbeek,20220901,36,34,1.25-2.5,0.007348376618120776
mow,sinus,Palingbeek,20220901,36,35,1.25-2.5,0.008137350560346129
mow,sinus,Palingbeek,20220901,36,36,1.25-2.5,0.009329939861119766
mow,sinus,Palingbeek,20220901,36,37,1.25-2.5,0.012142867030519427
mow,sinus,Palingbeek,20220901,36,38,1.25-2.5,0.00989828531558697
mow,sinus,Palingbeek,20220901,36,39,1.25-2.5,0.012705418274397062
mow,sinus,Palingbeek,20220901,36,40,1.25-2.5,0.023085293136276566
mow,sinus,Palingbeek,20220901,36,41,1.25-2.5,0.01567267088901191
mow,sinus,Palingbeek,20220901,36,42,1.25-2.5,0.019390747219254642
mow,sinus,Palingbeek,20220901,36,43,1.25-2.5,0.028741022345625155
mow,sinus,Palingbeek,20220901,36,44,1.25-2.5,0.02747449853759268
mow,sinus,Palingbeek,20220901,36,45,1.25-2.5,0.02436583442287845
mow,sinus,Palingbeek,20220901,37,13,1.25-2.5,0.012347124873341381
mow,sinus,Palingbeek,20220901,37,14,1.25-2.5,0.013422293874211521
mow,sinus,Palingbeek,20220901,37,15,1.25-2.5,0.024481360273205598
mow,sinus,Palingbeek,20220901,37,16,1.25-2.5,0.013980018898045824
mow,sinus,Palingbeek,20220901,37,17,1.25-2.5,0.012243718964792354
mow,sinus,Palingbeek,20220901,37,18,1.25-2.5,0.014159168908090302
mow,sinus,Palingbeek,20220901,37,19,1.25-2.5,0.022807243148207944
mow,sinus,Palingbeek,20220901,37,20,1.25-2.5,0.012694395827802468
mow,sinus,Palingbeek,20220901,37,21,1.25-2.5,0.009958084946745759
mow,sinus,Palingbeek,20220901,37,22,1.25-2.5,0.01373495215858335
mow,sinus,Palingbeek,20220901,37,23,1.25-2.5,0.014483207683741072
mow,sinus,Palingbeek,20220901,37,24,1.25-2.5,0.009313733094222062
mow,sinus,Palingbeek,20220901,37,25,1.25-2.5,0.01248206261432532
mow,sinus,Palingbeek,20220901,37,26,1.25-2.5,0.01051093598901531
mow,sinus,Palingbeek,20220901,37,27,1.25-2.5,0.0114797810241059
mow,sinus,Palingbeek,20220901,37,28,1.25-2.5,0.008614703840586966
mow,sinus,Palingbeek,20220901,37,29,1.25-2.5,0.008356007370915446
mow,sinus,Palingbeek,20220901,37,30,1.25-2.5,0.008386101658805545
mow,sinus,Palingbeek,20220901,37,31,1.25-2.5,0.0061969106847589665
mow,sinus,Palingbeek,20220901,37,32,1.25-2.5,0.005694308920062227
mow,sinus,Palingbeek,20220901,37,33,1.25-2.5,0.0043834674941909905
mow,sinus,Palingbeek,20220901,37,34,1.25-2.5,0.004334110273069991
mow,sinus,Palingbeek,20220901,37,35,1.25-2.5,0.010612467368999562
mow,sinus,Palingbeek,20220901,37,36,1.25-2.5,0.00797062947755649
mow,sinus,Palingbeek,20220901,37,37,1.25-2.5,0.00939430548038794
mow,sinus,Palingbeek,20220901,37,38,1.25-2.5,0.007963098721070722
mow,sinus,Palingbeek,20220901,37,39,1.25-2.5,0.010514819516446486
mow,sinus,Palingbeek,20220901,37,40,1.25-2.5,0.009933126750803772
mow,sinus,Palingbeek,20220901,37,41,1.25-2.5,0.011434563264980182
mow,sinus,Palingbeek,20220901,37,42,1.25-2.5,0.01310177162810639
mow,sinus,Palingbeek,20220901,37,43,1.25-2.5,0.03436246136685352
mow,sinus,Palingbeek,20220901,37,44,1.25-2.5,0.05847487006154093
mow,sinus,Palingbeek,20220901,37,45,1.25-2.5,0.046065199102833
mow,sinus,Palingbeek,20220901,38,15,1.25-2.5,0.018518468666743566
mow,sinus,Palingbeek,20220901,38,16,1.25-2.5,0.029014462713317157
mow,sinus,Palingbeek,20220901,38,17,1.25-2.5,0.02157572582885102
mow,sinus,Palingbeek,20220901,38,18,1.25-2.5,0.022428252302405437
mow,sinus,Palingbeek,20220901,38,19,1.25-2.5,0.02203841051021656
mow,sinus,Palingbeek,20220901,38,20,1.25-2.5,0.02102143480505421
mow,sinus,Palingbeek,20220901,38,21,1.25-2.5,0.022193773192959232
mow,sinus,Palingbeek,20220901,38,22,1.25-2.5,0.013401678003075517
mow,sinus,Palingbeek,20220901,38,23,1.25-2.5,0.013231529247510684
mow,sinus,Palingbeek,20220901,38,24,1.25-2.5,0.008941463962857263
mow,sinus,Palingbeek,20220901,38,25,1.25-2.5,0.015985966151133006
mow,sinus,Palingbeek,20220901,38,26,1.25-2.5,0.01145454770757324
mow,sinus,Palingbeek,20220901,38,27,1.25-2.5,0.013177509969208903
mow,sinus,Palingbeek,20220901,38,28,1.25-2.5,0.004969749325638885
mow,sinus,Palingbeek,20220901,38,29,1.25-2.5,0.00582793673157414
mow,sinus,Palingbeek,20220901,38,30,1.25-2.5,0.006446176554773237
mow,sinus,Palingbeek,20220901,38,31,1.25-2.5,0.005145316198989228
mow,sinus,Palingbeek,20220901,38,32,1.25-2.5,0.0044492721835494315
mow,sinus,Palingbeek,20220901,38,33,1.25-2.5,0.0069981088893952634
mow,sinus,Palingbeek,20220901,38,34,1.25-2.5,0.00804072166934158
mow,sinus,Palingbeek,20220901,38,35,1.25-2.5,0.004147583451860157
mow,sinus,Palingbeek,20220901,38,36,1.25-2.5,0.006487175926461921
mow,sinus,Palingbeek,20220901,38,37,1.25-2.5,0.008473322677723456
mow,sinus,Palingbeek,20220901,38,38,1.25-2.5,0.011060695225820118
mow,sinus,Palingbeek,20220901,38,39,1.25-2.5,0.010733142315924584
mow,sinus,Palingbeek,20220901,38,40,1.25-2.5,0.006371420343994816
mow,sinus,Palingbeek,20220901,38,41,1.25-2.5,0.014356092322956432
mow,sinus,Palingbeek,20220901,38,42,1.25-2.5,0.012474609944092366
mow,sinus,Palingbeek,20220901,38,43,1.25-2.5,0.027661165001786954
mow,sinus,Palingbeek,20220901,38,44,1.25-2.5,0.021830948738507182
mow,sinus,Palingbeek,20220901,38,45,1.25-2.5,0.04961383017070921
mow,sinus,Palingbeek,20220901,39,16,1.25-2.5,0.017474653648607657
mow,sinus,Palingbeek,20220901,39,17,1.25-2.5,0.019897330501974324
mow,sinus,Palingbeek,20220901,39,18,1.25-2.5,0.02554884676055197
mow,sinus,Palingbeek,20220901,39,19,1.25-2.5,0.016046655305893547
mow,sinus,Palingbeek,20220901,39,20,1.25-2.5,0.0226694227876641
mow,sinus,Palingbeek,20220901,39,21,1.25-2.5,0.026887849816631327
mow,sinus,Palingbeek,20220901,39,22,1.25-2.5,0.019917933123928686
mow,sinus,Palingbeek,20220901,39,23,1.25-2.5,0.012257063688931766
mow,sinus,Palingbeek,20220901,39,24,1.25-2.5,0.019504996185258274
mow,sinus,Palingbeek,20220901,39,25,1.25-2.5,0.012644362060618012
mow,sinus,Palingbeek,20220901,39,26,1.25-2.5,0.02119581414825155
mow,sinus,Palingbeek,20220901,39,27,1.25-2.5,0.018003342546227374
mow,sinus,Palingbeek,20220901,39,28,1.25-2.5,0.00941853319848334
mow,sinus,Palingbeek,20220901,39,29,1.25-2.5,0.006915287996505525
mow,sinus,Palingbeek,20220901,39,30,1.25-2.5,0.01210993362195564
mow,sinus,Palingbeek,20220901,39,31,1.25-2.5,0.008045402540193572
mow,sinus,Palingbeek,20220901,39,32,1.25-2.5,0.007457868680531607
mow,sinus,Palingbeek,20220901,39,33,1.25-2.5,0.007301720444694822
mow,sinus,Palingbeek,20220901,39,34,1.25-2.5,0.00798245816241889
mow,sinus,Palingbeek,20220901,39,35,1.25-2.5,0.010000583247427062
mow,sinus,Palingbeek,20220901,39,36,1.25-2.5,0.0038053536498463235
mow,sinus,Palingbeek,20220901,39,37,1.25-2.5,0.008468331065211263
mow,sinus,Palingbeek,20220901,39,38,1.25-2.5,0.0073282110968947685
mow,sinus,Palingbeek,20220901,39,39,1.25-2.5,0.012056644229622155
mow,sinus,Palingbeek,20220901,39,40,1.25-2.5,0.012580891622529997
mow,sinus,Palingbeek,20220901,39,41,1.25-2.5,0.008201561971699998
mow,sinus,Palingbeek,20220901,39,42,1.25-2.5,0.008275318965489492
mow,sinus,Palingbeek,20220901,39,43,1.25-2.5,0.016684091319015253
mow,sinus,Palingbeek,20220901,39,44,1.25-2.5,0.015290977121233108
mow,sinus,Palingbeek,20220901,39,45,1.25-2.5,0.030724805218356473
mow,sinus,Palingbeek,20220901,40,19,1.25-2.5,0.03244998073800183
mow,sinus,Palingbeek,20220901,40,20,1.25-2.5,0.022961181605056728
mow,sinus,Palingbeek,20220901,40,21,1.25-2.5,0.025293476831662904
mow,sinus,Palingbeek,20220901,40,22,1.25-2.5,0.031096791776465925
mow,sinus,Palingbeek,20220901,40,23,1.25-2.5,0.016320906546843914
mow,sinus,Palingbeek,20220901,40,24,1.25-2.5,0.01679554038392358
mow,sinus,Palingbeek,20220901,40,25,1.25-2.5,0.01633314978548419
mow,sinus,Palingbeek,20220901,40,26,1.25-2.5,0.01725103092638207
mow,sinus,Palingbeek,20220901,40,27,1.25-2.5,0.01582164267004231
mow,sinus,Palingbeek,20220901,40,28,1.25-2.5,0.017212529615922408
mow,sinus,Palingbeek,20220901,40,29,1.25-2.5,0.014171922690384873
mow,sinus,Palingbeek,20220901,40,30,1.25-2.5,0.009813874448651757
mow,sinus,Palingbeek,20220901,40,31,1.25-2.5,0.010925286266353581
mow,sinus,Palingbeek,20220901,40,32,1.25-2.5,0.012329963003838814
mow,sinus,Palingbeek,20220901,40,33,1.25-2.5,0.010404757680870715
mow,sinus,Palingbeek,20220901,40,34,1.25-2.5,0.004725379199136943
mow,sinus,Palingbeek,20220901,40,35,1.25-2.5,0.01000737076316958
mow,sinus,Palingbeek,20220901,40,36,1.25-2.5,0.005463971113547301
mow,sinus,Palingbeek,20220901,40,37,1.25-2.5,0.0055086466204592125
mow,sinus,Palingbeek,20220901,40,38,1.25-2.5,0.007099361714227493
mow,sinus,Palingbeek,20220901,40,39,1.25-2.5,0.005795344900695871
mow,sinus,Palingbeek,20220901,40,40,1.25-2.5,0.013899004275982197
mow,sinus,Palingbeek,20220901,40,41,1.25-2.5,0.009722563095026083
mow,sinus,Palingbeek,20220901,40,42,1.25-2.5,0.008695028106093685
mow,sinus,Palingbeek,20220901,40,43,1.25-2.5,0.01018307761990385
mow,sinus,Palingbeek,20220901,41,26,1.25-2.5,0.013241262786038271
mow,sinus,Palingbeek,20220901,41,27,1.25-2.5,0.019275164381885306
mow,sinus,Palingbeek,20220901,41,28,1.25-2.5,0.008156365853645308
mow,sinus,Palingbeek,20220901,41,29,1.25-2.5,0.011729455235954766
mow,sinus,Palingbeek,20220901,41,30,1.25-2.5,0.010813354339910831
mow,sinus,Palingbeek,20220901,41,31,1.25-2.5,0.010489260127772262
mow,sinus,Palingbeek,20220901,41,32,1.25-2.5,0.01082311035036207
mow,sinus,Palingbeek,20220901,41,33,1.25-2.5,0.006524819958182204
mow,sinus,Palingbeek,20220901,41,34,1.25-2.5,0.0036947925704898256
mow,sinus,Palingbeek,20220901,41,35,1.25-2.5,0.005940554747770438
mow,sinus,Palingbeek,20220901,41,36,1.25-2.5,0.008272445299130776
mow,sinus,Palingbeek,20220901,41,37,1.25-2.5,0.006107037303608892
mow,sinus,Palingbeek,20220901,41,38,1.25-2.5,0.005059823609176494
mow,sinus,Palingbeek,20220901,41,39,1.25-2.5,0.007662545131358789
mow,sinus,Palingbeek,20220901,41,40,1.25-2.5,0.023180590042701132
mow,sinus,Palingbeek,20220901,41,41,1.25-2.5,0.012363286040601752
mow,sinus,Palingbeek,20220901,41,42,1.25-2.5,0.00872926583934775
mow,sinus,Palingbeek,20220901,41,43,1.25-2.5,0.0075430258115132655
mow,sinus,Palingbeek,20220901,42,28,1.25-2.5,0.011848587811965764
mow,sinus,Palingbeek,20220901,42,29,1.25-2.5,0.0126556087040401
mow,sinus,Palingbeek,20220901,42,30,1.25-2.5,0.010491462234572653
mow,sinus,Palingbeek,20220901,42,31,1.25-2.5,0.011186361368441637
mow,sinus,Palingbeek,20220901,42,32,1.25-2.5,0.008191894506796813
mow,sinus,Palingbeek,20220901,42,33,1.25-2.5,0.006959333817164103
mow,sinus,Palingbeek,20220901,42,34,1.25-2.5,0.005041600554695219
mow,sinus,Palingbeek,20220901,42,35,1.25-2.5,0.005534469125432012
mow,sinus,Palingbeek,20220901,42,36,1.25-2.5,0.006350333510023174
mow,sinus,Palingbeek,20220901,42,37,1.25-2.5,0.013716490768886114
mow,sinus,Palingbeek,20220901,42,38,1.25-2.5,0.019343134862281782
mow,sinus,Palingbeek,20220901,42,39,1.25-2.5,0.007141008699412668
mow,sinus,Palingbeek,20220901,42,40,1.25-2.5,0.011375094738317815
mow,sinus,Palingbeek,20220901,42,41,1.25-2.5,0.008321469446995874
mow,sinus,Palingbeek,20220901,42,42,1.25-2.5,0.021233396674647475
mow,sinus,Palingbeek,20220901,42,43,1.25-2.5,0.02702185110612349
mow,sinus,Palingbeek,20220901,43,29,1.25-2.5,0.014994259280758305
mow,sinus,Palingbeek,20220901,43,30,1.25-2.5,0.01159557933018202
mow,sinus,Palingbeek,20220901,43,31,1.25-2.5,0.012930896596197203
mow,sinus,Palingbeek,20220901,43,32,1.25-2.5,0.010339074601660243
mow,sinus,Palingbeek,20220901,43,33,1.25-2.5,0.006841569669318921
mow,sinus,Palingbeek,20220901,43,34,1.25-2.5,0.006394582822884157
mow,sinus,Palingbeek,20220901,43,35,1.25-2.5,0.008050346335608919
mow,sinus,Palingbeek,20220901,43,36,1.25-2.5,0.010046940746007265
mow,sinus,Palingbeek,20220901,43,37,1.25-2.5,0.010205125844839848
mow,sinus,Palingbeek,20220901,43,38,1.25-2.5,0.008622015817459925
mow,sinus,Palingbeek,20220901,43,39,1.25-2.5,0.0106634100917336
mow,sinus,Palingbeek,20220901,43,40,1.25-2.5,0.004942837425600955
mow,sinus,Palingbeek,20220901,43,41,1.25-2.5,0.013591222835309577
mow,sinus,Palingbeek,20220901,43,42,1.25-2.5,0.011868932908509438
mow,sinus,Palingbeek,20220901,43,43,1.25-2.5,0.027804635593663286
mow,sinus,Palingbeek,20220901,43,44,1.25-2.5,0.018316113709847686
mow,sinus,Palingbeek,20220901,44,30,1.25-2.5,0.010351029248226494
mow,sinus,Palingbeek,20220901,44,31,1.25-2.5,0.015814347005946375
mow,sinus,Palingbeek,20220901,44,32,1.25-2.5,0.015406690066233103
mow,sinus,Palingbeek,20220901,44,33,1.25-2.5,0.010341760648158326
mow,sinus,Palingbeek,20220901,44,34,1.25-2.5,0.007095602898053078
mow,sinus,Palingbeek,20220901,44,35,1.25-2.5,0.009379828381927418
mow,sinus,Palingbeek,20220901,44,36,1.25-2.5,0.007053412035072879
mow,sinus,Palingbeek,20220901,44,37,1.25-2.5,0.0070247785694949275
mow,sinus,Palingbeek,20220901,44,38,1.25-2.5,0.008168952692916622
mow,sinus,Palingbeek,20220901,44,39,1.25-2.5,0.011940305563675497
mow,sinus,Palingbeek,20220901,44,40,1.25-2.5,0.006446627653562106
mow,sinus,Palingbeek,20220901,44,41,1.25-2.5,0.009178540363456264
mow,sinus,Palingbeek,20220901,44,42,1.25-2.5,0.008001823461416997
mow,sinus,Palingbeek,20220901,44,43,1.25-2.5,0.007528300443729321
mow,sinus,Palingbeek,20220901,44,44,1.25-2.5,0.017304619798015605
mow,sinus,Palingbeek,20220901,44,45,1.25-2.5,0.027022694618829758
mow,sinus,Palingbeek,20220901,45,30,1.25-2.5,0.010784660158179579
mow,sinus,Palingbeek,20220901,45,31,1.25-2.5,0.029643699850513665
mow,sinus,Palingbeek,20220901,45,32,1.25-2.5,0.0250840077589164
mow,sinus,Palingbeek,20220901,45,33,1.25-2.5,0.015711835017015327
mow,sinus,Palingbeek,20220901,45,34,1.25-2.5,0.005694607529606852
mow,sinus,Palingbeek,20220901,45,35,1.25-2.5,0.01463084563230857
mow,sinus,Palingbeek,20220901,45,36,1.25-2.5,0.01383445061725892
mow,sinus,Palingbeek,20220901,45,37,1.25-2.5,0.013981031521216972
mow,sinus,Palingbeek,20220901,45,38,1.25-2.5,0.008654987645315958
mow,sinus,Palingbeek,20220901,45,39,1.25-2.5,0.009423661093056063
mow,sinus,Palingbeek,20220901,45,40,1.25-2.5,0.0068929251507445655
mow,sinus,Palingbeek,20220901,45,41,1.25-2.5,0.00663145435995711
mow,sinus,Palingbeek,20220901,45,42,1.25-2.5,0.006950623550059357
mow,sinus,Palingbeek,20220901,45,43,1.25-2.5,0.00915315902594364
mow,sinus,Palingbeek,20220901,45,44,1.25-2.5,0.010238057138758663
mow,sinus,Palingbeek,20220901,45,45,1.25-2.5,0.019731835107425433
mow,sinus,Palingbeek,20220901,45,46,1.25-2.5,0.020606233034378443
mow,sinus,Palingbeek,20220901,46,30,1.25-2.5,0.012171246755373228
mow,sinus,Palingbeek,20220901,46,31,1.25-2.5,0.010499113423007352
mow,sinus,Palingbeek,20220901,46,32,1.25-2.5,0.018309238512754997
mow,sinus,Palingbeek,20220901,46,33,1.25-2.5,0.012206917731634109
mow,sinus,Palingbeek,20220901,46,34,1.25-2.5,0.01135737900133733
mow,sinus,Palingbeek,20220901,46,35,1.25-2.5,0.019613654769106068
mow,sinus,Palingbeek,20220901,46,36,1.25-2.5,0.015635750866158583
mow,sinus,Palingbeek,20220901,46,37,1.25-2.5,0.014528907334610023
mow,sinus,Palingbeek,20220901,46,38,1.25-2.5,0.013298738822514639
mow,sinus,Palingbeek,20220901,46,39,1.25-2.5,0.011735628173623608
mow,sinus,Palingbeek,20220901,46,40,1.25-2.5,0.008748740224571495
mow,sinus,Palingbeek,20220901,46,41,1.25-2.5,0.011772879915081816
mow,sinus,Palingbeek,20220901,46,42,1.25-2.5,0.010767135503408793
mow,sinus,Palingbeek,20220901,46,43,1.25-2.5,0.008791778504431665
mow,sinus,Palingbeek,20220901,46,44,1.25-2.5,0.020375266152939876
mow,sinus,Palingbeek,20220901,46,45,1.25-2.5,0.010815630981694292
mow,sinus,Palingbeek,20220901,46,46,1.25-2.5,0.01665612897117099
mow,sinus,Palingbeek,20220901,46,47,1.25-2.5,0.01559312902130447
mow,sinus,Palingbeek,20220901,46,48,1.25-2.5,0.015095614647809721
mow,sinus,Palingbeek,20220901,46,49,1.25-2.5,0.020831120486581797
mow,sinus,Palingbeek,20220901,47,30,1.25-2.5,0.010230823274536843
mow,sinus,Palingbeek,20220901,47,31,1.25-2.5,0.019188512266376915
mow,sinus,Palingbeek,20220901,47,32,1.25-2.5,0.019030566843517456
mow,sinus,Palingbeek,20220901,47,33,1.25-2.5,0.04603665782021475
mow,sinus,Palingbeek,20220901,47,34,1.25-2.5,0.021476939574821847
mow,sinus,Palingbeek,20220901,47,35,1.25-2.5,0.014447370042334071
mow,sinus,Palingbeek,20220901,47,36,1.25-2.5,0.015013023211961582
mow,sinus,Palingbeek,20220901,47,37,1.25-2.5,0.01311645267170904
mow,sinus,Palingbeek,20220901,47,38,1.25-2.5,0.012850438217460968
mow,sinus,Palingbeek,20220901,47,39,1.25-2.5,0.011403581176326547
mow,sinus,Palingbeek,20220901,47,40,1.25-2.5,0.008754409718346762
mow,sinus,Palingbeek,20220901,47,41,1.25-2.5,0.008950968555637174
